昨晚付了余款，今天早上就收到货了，速度是很快。就是买得很不爽，为了能得到优惠，提前付了定金，没有想到昨晚要付余款时才发现价格比kuai手小米官网价格高那边8+256G的2399再优惠200元以2199元可以到手，现货直接付款，这边反应到京东plus客服竟然无法解决，因为同样是2399的原价，就是平台优惠程度不同，最不满意的一次购物经历！,2,昨晚 付 余款 早上 收到 货 速度 很快 买 不爽 优惠 提前 付 定金 想到 昨晚 付 余款 时才 发现 价格比 kuai 手 小米 官网 价格 高 256G 2399 优惠 200 元以 2199 元 到手 现货 付款 京东 plus 客服 解决 2399 原价 平台 优惠 程度 满意 购物 经历
下单购买时显示预计0204送到，实际0204未派送也未提前沟通，联系后表示派送人员离职无法安排派送，需等通知再安排派送，0205未收到具体派送安排，投诉至plus客服后，客服回复会尽快安排，0206上午仍未安排派送也没联系沟通具体什么时间安排派送，再次投诉后表示已安排中转重新派送，0206下午才收到货,1,下单 购买 时 显示 预计 0204 送到 0204 未 派送 未 提前 沟通 派送 人员 离职 安排 派送 需等 通知 安排 派送 0205 未 收到 派送 安排 投诉 plus 客服 客服 回复 安排 0206 上午 未 安排 派送 沟通 时间 安排 派送 投诉 安排 中转 派送 0206 下午 收到 货
屏幕音效：开中等声音，手机都跟着震，震动幅度太大了。 手机发烫太厉害了。,1,屏幕 音效 开 中等 声音 手机 跟着 震 震动 幅度 太大 手机 发烫 太 厉害
手机内部储存空间无法访问，怎么解决？,1,手机 内部 储存 空间 无法访问 解决
上一台手机是k40，这次k50发布确实振奋人心，这个屏幕我给满分，日常游戏电视剧看的舒服，5500大电池2天一冲不是梦想。,3,一台 手机 k40 k50 发布 确实 振奋人心 屏幕 满分 日常 游戏 电视剧 舒服 5500 电池 天一 梦想
打游戏的时候和女朋友视频掉帧还卡，不建议买，买了想退货,1,打游戏 女朋友 视频 掉 帧 卡 建议 买 买 想 退货
刚买回来还没俩小时触屏就失灵了,1,买回来 没俩 小时 触屏 失灵
发货速度很快 包装仔细 手机颜色非常好看 速度也不错 不卡 画面也很清晰 玩游戏也很流畅 智能语音识别功能炒鸡好 这个价钱 能买到这些功能齐全的手机 真的是物美价廉,3,发货 速度 很快 包装 仔细 手机 颜色 好看 速度 不错 不卡 画面 清晰 玩游戏 流畅 智能 语音 识别 功能 炒鸡 价钱 买 功能齐全 手机 真的 物美价廉
外形外观：选了绿色，感觉挺耐看的 屏幕音效：屏幕效果就很好，屏幕不用多说了 拍照效果：拍照一般，够用就行 运行速度：现在用还是很流畅的，先用一段时间，希望天玑8100发挥出色 待机时间：大电池确实耐用，k20 pro换k50就是想要大续航，这续航可以  其他特色：一直就挺喜欢小米的产品的，希望不会失望,3,外形 外观 选 绿色 感觉 挺 耐看 屏幕 音效 屏幕 效果 屏幕 不用 说 拍照 效果 拍照 够用 就行 运行 速度 流畅 先 一段时间 希望 天玑 8100 发挥 出色 待机时间 电池 确实 耐用 k20 pro 换 k50 想要 续航 续航 特色 挺 喜欢 小米 产品 希望 失望
京东自营店，送货神速，隔天就收到了。手机质量很好，运行流畅，音效拍照都很好，充电很快，屏幕分辨率高，清晰。性价比超高，很满意。,3,京东 自营 店 送货 神速 隔天 收到 手机 质量 运行 流畅 音效 拍照 充电 很快 屏幕 分辨率 高 清晰 性价比 超高 满意
东西不错，不过要买还是等等，掉价快，再过几天说不定满配都不到2千,1,东西 不错 买 掉价 几天 说不定 满配 不到
信号差，容易卡顿，刚买的手机还没我用了2年的华为运行快,1,信号 差 卡顿 刚买 手机 年 华为 运行
外形外观：非常好看，做工非常精致 屏幕音效：显示效果非常清晰，杜比双扬声器 拍照效果：4800W拍照还可以 运行速度：12+256运行速度流畅，性能妥妥滴 待机时间：5500毫安电池加67W充电速度非常满意 其他特色：这个配置、价格，绝对超值,3,外形 外观 好看 做工 精致 屏幕 音效 显示 效果 清晰 杜比 双 扬声器 拍照 效果 4800W 拍照 运行 速度 12 256 运行 速度 流畅 性能 妥妥 滴 待机时间 5500 毫安 电池 加 67W 充电 速度 满意 特色 配置 价格 超值
用了1个多月可，各方面还行，唯一缺点就是没有侧边按键一键翻译识图功能，还有买了一个月就掉价掉了二三百，绝了,2,多月 行 唯一 缺点 侧边 按键 一键 翻译 识图 功能 买 一个月 掉价 掉 二三百
由于小米客服错误告知，才下单购买了，结果等了四天收到货以后发现是note11，再联系客服告诉我说，这就是11不是11 Pro。说是之前的客服说错了，让我再重新下单一次然后说是商议解决方案，但是每次都是我主动联系他们，说是今天稍后回复，等到现在还没有接到任何回复,1,小米 客服 错误 告知 下单 购买 四天 收到 货 发现 note11 客服 告诉 说 11 11 Pro 说 客服 说错 下单 说 商议 解决方案 每次 主动 说 稍后 回复 接到 回复
打游戏突然出杂音 怎么回事啊?,2,打游戏 杂音 怎么回事
前面买了几次手机都不错，这次应该买到烂手机了翻新机了，京东不在值得信任了，呵呵?,1,买 几次 手机 不错 买到 烂 手机 翻新 机了 京东 值得 信任
丝滑、流畅，真惊到了,2,丝滑 流畅 真惊到
手机用了一天，打两局游戏就有点热，然后耗电还是挺快的,1,手机 两局 游戏 热 耗电 挺快
心心念念的K50终于到手了！机子外包装盈盈一手握（可能我手大?），风格很简洁，手机入手并没有想象中的厚重，我觉得都可以接受，系统运行、各种功能的切换都很流畅，丝毫没有卡顿的感觉，小米的系统做得很好，各种小细节设计考虑的很周到，特别是桌面小部件，可玩性很高。不玩游戏，不是重度手机依赖症，我觉得这个配置、功能都完全满足需要了。好评！,3,心心念念 K50 终于 到手 机子 外包装 盈盈 一手 握 我手 风格 简洁 手机 入手 想象 中 厚重 接受 系统 运行 功能 切换 流畅 丝毫 卡顿 感觉 小米 系统 做 细节 设计 周到 特别 桌面 部件 可玩性 高 玩游戏 重度 手机 依赖症 配置 功能 满足需要 好评
感觉买了个翻新机，不玩游戏，不刷视频，一天要充两次电，还没红米Note7好用，手机卡也经常检测不到，要重启,2,感觉 买 翻新 机 玩游戏 不刷 视频 要充 两次 电 没红米 Note7 好用 手机卡 检测 不到 重启
外形外观：很漂亮，侧面指纹也还可以 屏幕音效：屏幕很细腻，音效很好 拍照效果：拍照我觉得够用 运行速度：很快很流畅，不怎么玩游戏 待机时间：时间很长，大电池很放心，快充也快,3,外形 外观 很漂亮 侧面 指纹 屏幕 音效 屏幕 细腻 音效 拍照 效果 拍照 够用 运行 速度 很快 流畅 玩游戏 待机时间 时间 很长 电池 放心 快充
1.2k屏没得说，细腻。 高刷顺滑。 这个充电是真的亮，舒服。 手机重量控制的不错，好评。 2.超出预期，质量很好，做工精细，实物真的好看。 3.手机握感还行，厚薄适中，我们小手还是希望有部 小屏高端旗舰机，2k屏幕眼睛看得非常舒服，赞， 屏幕清晰，流畅，相机够用。 4.不愧是2k屏幕，非常清晰，不辣眼睛， 看着舒服了。 其实像此类的好评还有很多，这里就不一一举例了，并且我发现这次的好评大多都有提到屏幕与性能续航能力的优秀，想来也是，卢伟冰自己都在发布会上强调，这可是当下成本最高的柔性屏幕，在很多功能的用料上都是成本非常高的,3,1.2 k 屏 没得说 细腻 高刷 顺滑 充电 真的 亮 舒服 手机 重量 控制 不错 好评 超出 预期 质量 做工 精细 实物 真的 好看 手机 握感 还行 厚薄 适中 小手 希望 有部 小屏 高端 旗舰机 2k 屏幕 眼睛 舒服 赞 屏幕 清晰 流畅 相机 够用 不愧 2k 屏幕 清晰 不辣 眼睛 看着 舒服 此类 好评 举例 发现 好评 提到 屏幕 性能 续航 能力 优秀 想来 卢伟冰 发布会 成本 柔性 屏幕 功能 用料 成本 高
外形外观：银色还挺好看的   运行速度：8+256的  没有丝毫卡顿 待机时间：一天一冲 充电速度很快  半小时多点就能充满 屏幕音效：120hz刷新率非常流畅 还自带一个全景杜比音效好用,3,外形 外观 银色 挺 好看 运行 速度 256 丝毫 卡顿 待机时间 一冲 充电 速度 很快 半小时 多点 充满 屏幕 音效 120hz 刷新率 流畅 自带 全景 杜比 音效 好用
这次购物体验极差，京东自营店至少在货物保障方面极差，下单后第六天物流依然没消息，联系客服反应问题第二天才得知还要采购，从杭州调货到义乌需要六天，期间询问信息，永远都是请耐心等待，如果是缺货，请标注缺货，消费买家，专员核实就回复明天到货，不好意思，没有任何对买家有多余字眼，服务感可见，希望售后保障方面的高层能够多查看问题原因所在。,1,购物 体验 极差 京东 自营 店 至少 货物 保障 极差 下单 第六天 物流 依然 消息 客服 第二天 得知 采购 杭州 调货 义乌 六天 期间 询问 信息 永远都是 请 耐心 等待 缺货 请 标注 缺货 消费 买家 专员 核实 回复 明天 到货 不好意思 买家 多余 字眼 服务 感 希望 售后 保障 高层 查看 原因
外形外观：非常完美 屏幕音效：杜比音效很棒 拍照效果：非常清晰 运行速度：不愧是天玑8100很快 待机时间：完美运行1天,3,外形 外观 完美 屏幕 音效 杜比 音效 很棒 拍照 效果 清晰 运行 速度 不愧 天玑 8100 很快 待机时间 完美 运行 天
物流很快，下完单第二天早上就到了~试玩了一会，各方面都挺好，也不玩游戏，就日常使用，比想象中的要好，5500的大电池也耐用，充电也挺快，屏幕也挺清晰。,3,物流 很快 完单 第二天 早上 试玩 一会 挺 玩游戏 日常 想象 中 5500 电池 耐用 充电 挺快 屏幕 挺 清晰
买完就降价。。。。。。什么鬼预售都是骗人的,2,买 完 降价 鬼 预售 骗人
经常在京东买东西，物流超级快，昨天买的今天就能到，质量也是没的说，之前一直用的三星旗舰，这次一个不到两千的手机也能有五千的体验，挺不错的非常赞?,3,京东 买 东西 物流 超级 昨天 买 质量 说 三星 旗舰 不到 两千 手机 五千 体验 挺不错 赞
手机无法充电，无法开机。在**买手机这么多次，第一次遇到这种情况，申请换货，第三天才上门取件，联系客服让改为第二天取件，结果只是来一句我会跟进就没有下文了。,1,手机 充电 开机 买手机 第一次 情况 申请 换货 第三天 上门 取件 客服 改为 第二天 取件 一句 我会 跟进 下文
手机到了，屏幕上面有脏东西，一直擦不干净，总体不怎么样，像素不行，只能说一般般，1000多买个手机也只能这样了,2,手机 屏幕 脏东西 擦 干净 总体 不怎么样 像素 不行 只能 说 一般般 1000 多买个 手机 只能
可以接受塑料边框，但是边框被卡针一捅有一点点变形，这个说不过去吧。还有非常容易把麦克风当成卡槽去捅啊。第一次弄卡槽就捅错了,2,接受 塑料 边框 边框 卡针 捅 一点点 变形 说不过去 非常容易 麦克风 当成 卡槽 捅 第一次 弄 卡槽 捅 错
手机到了，用起来很流畅，其他软件都很好用，但就是不能玩原神，希望能尽快解决这个问题。,2,手机 流畅 其他软件 玩 原神 希望 解决
这次入手2台，1台红米k50，1台红米k50pro，k50绿色很好看呢，8100日常使用完全足够，发热小，功耗低，配合5500电池，1天足够用了，打游戏有pro，这次发哥算是小翻身吧，哈哈哈哈哈～,3,入手 台 台红米 k50 台红米 k50pro k50 绿色 好看 8100 日常 足够 发热 功耗 低 配合 5500 电池 天 足够 打游戏 pro 发哥 算是 翻身 哈哈哈
对比了很久，性价比最高的手机，没有之一。买给老妈用的。把字体调到最大，刚刚好合适。运行很流畅，没有卡顿现象。,3,久 性价比 手机 买 老妈 字体 调 刚刚 合适 运行 流畅 卡顿 现象
首次开机，就卡了半个多小时，按客服的操作来了一边，卡了一个小时???，谨慎吧,1,首次 开机 卡 半个 小时 客服 操作 卡 小时 谨慎
手机电量估计连4500mA都没有，很多功能都不齐,2,手机 电量 估计 4500mA 功能 不齐
手机烫的跟板砖一样，光刷视频都会，不要说打游戏会卡了，发个信息正常满格，网络都会卡。,1,手机 烫 板砖 光刷 视频 说 打游戏 会卡 发个 信息 满格 网络 卡
触摸不灵，还卡，售后慢，客服拖延，对客户没有任何补偿。本以为在自营店图的就是售后服务好，还是正品谁知道是这情况，他们说有专员联系结果一天了没人管，一问就是往上报，这样子的服务态度我也是无话可说了。有视频为证希望大家以后购买的时候察亮眼睛。,1,触摸 不灵 还卡 售后 慢 客服 拖延 客户 补偿 自营 店图 售后服务 正品 情况 说 专员 没人管 一问 上报 样子 服务态度 无话可说 视频 为证 希望 购买 察亮 眼睛
用了三四天了，体验不好， 1.打电话漏音严重，没有开免提放在耳边一个办公室都知道对方说啥 2.调节音量只能按键调节音量，不能手机内找到音量调节条 3.没有呼吸灯，别人发个短信，根本就不知道 感觉产品很不成熟,1,三四天 体验 不好 打电话 漏音 开 免提 放在 耳边 办公室 说 调节 音量 只能 按键 调节 音量 手机 找到 音量 调节 条 呼吸 灯 发个 短信 感觉 产品 成熟
发货非常慢！！有货不发！绝了！,1,发货 慢 货不发
3月14号买的，1139，3月28降价到了999，申请补差价客服不给补，说是过了保价期限，我就呵呵了，保价周期不也是你们定的么？老百姓能说啥？京东已经卑鄙到这个地步了吗,1,月 14 号 买 1139 月 28 降价 999 申请 补 差价 客服 补 说 保价 期限 保价 周期 老百姓 说 京东 卑鄙 地步
耗电有点快怎么回事，一天啥也没干就掉了40%,2,耗电 怎么回事 干 掉 40%
用了一段时间发现这个手机屏幕不太灵敏，还有麦克风有杂音，听歌的时候扬声器杂音也很重，辣鸡手机,1,一段时间 发现 手机 屏幕 不太 灵敏 麦克风 杂音 听歌 扬声器 杂音 很重 辣鸡 手机
掉电有点快，侧面指纹不好用，而且有点发烫，相机不清晰，物流倒是很快，第二天就到了,2,掉电 侧面 指纹 不好 发烫 相机 清晰 物流 倒 很快 第二天
好是好，就是被商品名误认为这是pro了。,2,商品 名 误认为 这是 pro
总体来说非常满意。三星E4材质的旗舰AMOLED直屏、骁龙870+LPDDR5内存+UFS 3.1闪存组成的&ldquo;性能铁三角&rdquo;、4500毫安的电池都完整保留。 升级方面，一是带来了和K50相同的外观设计和配色，采用了时下最流行的直边中框设计，机身还更为轻薄。 后摄像素不变，但加入了K40所缺失的OIS光学防抖，即便很多三四千元的高端机也不一定有，可保证随手拍也有着极高的成片率。 同时液冷铜管变为3112平方毫米VC液冷散热，面积增加400%，可带来更好的散热效果。 快充也由33W升级为67W，进一步缩短了充电时间。,3,总体 满意 三星 E4 材质 旗舰 AMOLED 直屏 骁龙 870 LPDDR5 内存 UFS 3.1 闪存 ldquo 性能 铁三角 rdquo 4500 毫安 电池 完整 保留 升级 一是 带来 K50 外观设计 配色 采用 时 流行 直边 中框 设计 机身 轻薄 摄像 素 K40 缺失 OIS 光学 防抖 三四千元 高端 机 保证 随手 拍 极高 成片 率 液冷 铜管 变为 3112 平方毫米 VC 液冷 散热 面积 增加 400% 带来 更好 散热 效果 快充 33W 升级 67W 进一步 缩短 充电 时间
降价太快了，一个月降价400元，现在12+256只要2千，屏幕经常失灵，数字键点不起，害我算错数，经常性的失灵，反正现在不敢用这个手机的计算机了，电池续航一般，反正没有红米N0te9pro续航时间长，发热还好，充电非常快，外观漂亮，声音很大挺好的，就是不知道咋的这个计算机数字键老是失灵，,2,降价 太快 一个月 降价 400 元 12 256 屏幕 失灵 数字键 点不起 害 算错 数 经常性 失灵 反正 手机 计算机 电池 续航 反正 红米 N0te9pro 续航 时间 长 发热 还好 充电 外观 漂亮 声音 很大 挺 计算机 数字键 失灵
刚买就降价，服了?,2,刚买 降价 服
外形外观：外形美观大方 屏幕音效：很不错 拍照效果：佳，清晰度高 运行速度：快 其他特色：大电量，玩游戏一天也不用充电，充电快，很实用，充电一次，一天无后顾之忧，赠送的透明手机套，包裹性好，完全保护屏幕，总之性价比很高,3,外形 外观 外形 美观大方 屏幕 音效 不错 拍照 效果 佳 清晰度 高 运行 速度 特色 电量 玩游戏 不用 充电 充电 实用 充电 后顾之忧 赠送 透明 手机套 包裹 性好 保护 屏幕 性价比 高
真的捞,2,真的 捞
买之前吹的天花乱坠！买来一个月了，打个王者手机比电熨斗还烫！王者一打团手机就死机，花屏！垃圾东西！退货还不行！只能换，或者修,1,买 吹 天花乱坠 买来 一个月 打个 王者 手机 电熨斗 烫 王者 一打 团 手机 死机 花屏 垃圾 东西 退货 不行 只能 换 修
第一次尝试红米手机，收到货后确实给了我一种惊艳的感觉。无论是手感还是流畅度都非常好，后置摄像头也没有网上流传中歪的，查询手机序列号之后也显示是真的k50，电池很耐用，充电也很快，拍照也很清晰，发货也非常迅速。总体上值这个价格。美中不足的是在玩一些单机游戏的时候会进不去，或者中途闪退，估计是系统bag，其他的问题暂时还没有发现。这个价位你值得拥有，如果红米再送个耳机的话就更好了。支持国产，红米加油！,3,第一次 尝试 红米 手机 收到 货后 确实 一种 惊艳 感觉 无论是 手感 流畅 度 后置 摄像头 网上 流传 中 歪 查询 手机 序列号 显示 真的 k50 电池 耐用 充电 很快 拍照 清晰 发货 总体 上值 价格 美中不足 玩 单机游戏 进不去 中途 闪退 估计 系统 bag 暂时 发现 价位 值得 拥有 红米 送个 耳机 更好 支持 国产 红米 加油
外形外观：之前还担心塑料的手感不好，其实也没那么差，感觉挺好。 屏幕音效：2K的确实显示要细腻很多 运行速度：很流畅很丝滑,3,外形 外观 担心 塑料 手感 不好 差 感觉 挺 屏幕 音效 2K 确实 显示 细腻 运行 速度 流畅 很丝滑
还可以,2,
喇叭震动大，相机垃圾。,1,喇叭 震动 相机 垃圾
廉价感会有的，日常使用感觉会有卡顿 客服很好,2,廉价 感会 日常 感觉 会有 卡顿 客服
才买了不久，就经常死机。,1,买 死机
物流非常快，手机收到了，小米的UI很喜欢的，用起来很流畅，2K的屏幕不是盖的，拍照效果不错。电池容量很大应该可以用比较久了吧。性价比无敌呀。,3,物流 手机 收到 小米 UI 喜欢 流畅 2K 屏幕 盖 拍照 效果 不错 电池容量 很大 久 性价比 无敌
真实服气了！刚买会回来就有划痕，客服像电脑一样！,1,真实 服气 刚买会 回来 划痕 客服 电脑
用了不到两个月，突然自动关机，不过客服不错,2,不到 两个 月 自动关机 客服 不错
费电耗电比较快。看一会儿，20%的电就没了。和之前3500毫安的电池用电速度一样快。但是送货送的太慢了。都不知道等了多少天。,2,费电 耗电 一会儿 20% 电 3500 毫安 电池 用电 速度 送货 送 太慢 天
外形外观：银色很好看，很有质感 屏幕音效：双扬声器效果很不错，看视频很爽加上2k显示效果很nice 拍照效果：拍照能扫码就行,3,外形 外观 银色 好看 质感 屏幕 音效 双 扬声器 效果 不错 视频 很爽 2k 显示 效果 nice 拍照 效果 拍照 扫码 行
买来给妈妈用的，性价比高，电池容量很大，正好适合老年人不用每天充电，拍照效果很好。,3,买来 妈妈 性价比 高 电池容量 很大 正好 适合 老年人 不用 充电 拍照 效果
系统bug太多了，MIUI吹出来的，最基础的功能都没做好，但这都是我的错，因为穷，如果有选择，下回选OV，哪怕贵2k，还有这手机2k屏，实际和好的1080没多少区别，唯一优点是关闭120hz的情况续航的确可以,1,系统 bug 太多 MIUI 吹出来 基础 功能 做好 错 穷 选择 下回 选 OV 贵 2k 手机 2k 屏 1080 区别 唯一 优点 关闭 120hz 情况 续航
儿子封校在学校手机坏了，为了不耽误学习，马上京东下单发货超级快，到货超级快，包装很精致，物超所值，话不多说，这四个字已经说明了一切，儿子很喜欢,3,儿子 封校 学校 手机 坏 耽误 学习 京东 下单 发货 超级 到货 超级 包装 精致 物超所值 话 说 四个 字 儿子 喜欢
收到手机第一时间打开，颜色很漂亮，很喜欢的颜色，充电速度也很快。早上醒来充一会上班就差不多满了。晚上不用充电了。很满意,3,收到 手机 第一 时间 打开 颜色 很漂亮 喜欢 颜色 充电 速度 很快 早上 醒来 充 一会 上班 晚上 不用 充电 满意
一般吧，部分软件的功能匹配的很差,2,软件 功能 匹配 差
王者帧率只能在60左右还跳，原神动画全程卡顿,1,王者 帧 率 只能 60 跳 原神 动画 全程 卡顿
第二次购买红米了，非常不错的体验，性价比非常高 手机拿到手非常顺滑流畅，没有卡顿情况，电池非常耐用，充电非常快，很喜欢小米家的手机,3,第二次 购买 红米 不错 体验 性价比 高 手机 拿到 手 顺滑 流畅 卡顿 情况 电池 耐用 充电 喜欢 小米 家 手机
质量真的很差5月15号激活，7月10号晚上充电器就出问题了，充电没有反应。,1,质量 真的 很差 月 15 号 激活 月 10 号 晚上 充电器 充电
1、包装特别简陋，一个大盒子里放一个手机，也没什么填充物。外包装还是湿的。  2、12+256版本的，安兔兔跑分67万。6+128也不过如此吧。  3、手机通过IMEI、MEID在小米官网竟然查不到！联系客服，说让通过其他渠道查询。我不接受这种方案。既然是小米的手机，为什么官网查不到？客服说可以退款(不满7天，可以无理由退货)，但是不能换货，因为手机没有质量问题。沟通了好几轮，最终也没换货成功，心累。我只想说:如果大家要买手机，还是建议你去手机厂商官网购买,2,包装 特别 简陋 盒子 里 放 手机 没什么 填充物 外包装 湿 12 256 版本 安兔 兔 跑 分 67 万 128 不过如此 手机 IMEI MEID 小米 官网 查不到 客服 说 渠道 查询 接受 方案 小米 手机 官网 查不到 客服 说 退款 天 理由 退货 换货 手机 质量 沟通 好几轮 最终 换货 成功 心累 想 说 买手机 建议 手机 厂商 官网 购买
遇到问题没人及时解决,1,解决
刚收到货，感觉不是很好，就只是在调整新机设置什么的，手机隔着手机壳居然都发热了，而且电量在十分钟内掉了8个，给我的感觉不是很好，第一次用小米。而且打开盒子里手机上的膜有点灰尘脏！,1,收到 货 感觉 调整 新机 设置 手机 隔 手机 壳 发热 电量 十分钟 内掉 感觉 第一次 小米 打开 盒子 里 手机 膜 灰尘 脏
给爸爸换的手机，墨羽和银迹小小纠结了下，选了银迹，后壳是玻璃质地，颜色很好看，特别在光下会折射出非常漂亮的光泽感，爸爸很喜欢,3,爸爸 换 手机 墨羽 银迹 小小 纠结 选了 银迹 后壳 玻璃 质地 颜色 好看 特别 光下会 折射出 漂亮 光泽感 爸爸 喜欢
手机看起来还行，用了两天，有两次突然一下自动关机了，不知道怎么回事，我用听书软件，不锁定后台运行的话，听一段时间会自动清理掉,2,手机 行 两天 两次 自动关机 怎么回事 我用 听书 软件 锁定 后台 运行 听 一段时间 自动 清理 掉
给老人买的，说是送贴膜，结果也没送,2,老人 买 说 送 贴膜 送
用起来非常流畅，电池容量够大，两天一充，充电效率非常好，非常的快，拍照的效果非常的棒，不卡顿，适合家里的老人，孩子使用,3,流畅 电池容量 够 两天 一充 充电 效率 拍照 效果 棒 不卡顿 适合 家里 老人 孩子
包装差，还没拆封就能看到塑封下面有黑点；做工差，玻璃背板顶部的白点为制造瑕疵。品控和质检有待加强。,2,包装 差 拆封 塑封 黑点 做工 差 玻璃 背板 顶部 白点 制造 瑕疵 品控 质检 有待
红米note11太不错啦啊，目前没有卡顿的，用起来很流畅，这个价格的手机太给力了啊，给父母买的用性价比真的太高了，非常好的啊，很好的手机，很不错！！！,3,红米 note11 太 不错 卡顿 流畅 价格 手机 太给力 父母 买 性价比 真的 太高 手机 不错
一天一个价，保价不靠谱的，都是骗人的，想保价？呵呵，你得去再弄***才可以。,1,价 保价 不靠 谱 骗人 想 保价 弄
小米手机就是性价比无敌的手机，外观好看，拍照也是杠杠的，运行速度也很快，大屏幕用着舒服。,3,小米 手机 性价比 无敌 手机 外观 好看 拍照 杠杠 运行 速度 很快 大屏幕 舒服
一个字，好！两个字很好！三个字确实好！ 外形外观：美 屏幕音效：好 拍照效果：不错 运行速度：OK,3,字 两个 字 三个 字 确实 外形 外观 美 屏幕 音效 拍照 效果 不错 运行 速度 OK
兄弟们，看我的摄像头，哈哈哈哈,1,兄弟 摄像头 哈哈哈哈
新的K50到手感觉真的不错，很顺滑，尤其是充电速度非常快，半个小时就冲到80%，就是256的容量不太满足，赶紧出512的吧，大电池长续航，这个必须要赞一下。,3,新 K50 到手 感觉 真的 不错 顺滑 充电 速度 半个 小时 冲到 80% 256 容量 不太 赶紧 512 电池 长 续航 要赞
才买几天，用几天，就出现烧屏。 因为部分app兼容性不是很好，用的时候会显示出刘海，逼死强迫症，所以关闭了刘海。结果关了2天重新打开刘海发现，关闭的刘海出现轻微的烧屏，颜色已经和下面有差异，这屏幕真厉害??,1,买 几天 几天 烧屏 app 兼容性 显示 刘海 逼死 强迫症 关闭 刘海 关了 天 打开 刘海 发现 关闭 刘海 轻微 烧屏 颜色 差异 屏幕 真 厉害
拿回来使用了一天了，手机反应很快手感很好，充电真的太快了不错很是喜欢。,3,回来 手机 很快 手感 充电 真的 太快 不错 喜欢
外形外观：很漂亮，闪闪的。 屏幕音效：屏幕很清晰，声音也没杂音。 拍照效果：来拍照效果一般化 运行速度：很快， 待机时间：长， 其他特色：小爱智能挺方便的  总的来说，很不错，物流快第二天就到了，送的玻璃杯也比想象中的好些，目前没什么问题，好评！,3,外形 外观 很漂亮 闪闪 屏幕 音效 屏幕 清晰 声音 杂音 拍照 效果 拍照 效果 一般化 运行 速度 很快 待机时间 长 特色 小爱 智能 挺 不错 物流 第二天 送 玻璃杯 想象 中 好些 没什么 好评
发烫而且有时候屏幕不太灵，电用的也快，,1,发烫 有时候 屏幕 不太灵 电用
外形外观：颜色很靓，手感很好 屏幕音效：相当清晰，音量也大 拍照效果：不太看重拍照，不过绝对够用 运行速度：速度嘎嘎的 待机时间：电池容量大，待机时间很长,3,外形 外观 颜色 很靓 手感 屏幕 音效 清晰 音量 拍照 效果 不太 看重 拍照 够用 运行 速度 速度 待机时间 电池容量 待机时间 很长
第一部手机是小米3，质量很差 夏天发烧 冬天死机，拆过几部红米系列手机，配件质量很次，电池很软。后来听说小米质量好点了，不过被坑过再也不买了，这个是给别人买的，说还可以， 其他特色：为发烫而生,2,第一部 手机 小米 质量 很差 夏天 发烧 冬天 死机 拆过 几部 红米 系列 手机 配件 质量 很次 电池 很软 听说 小米 质量 好点 坑 再也 不买 买 说 特色 发烫 而生
刚收到机子就迫不及待打开了，颜色很新颖，触感也很好，各项功能都尝试了一遍，很顺滑。,3,收到 机子 迫不及待 打开 颜色 新颖 触感 各项 功能 尝试 一遍 顺滑
只看性价比了，才发现连插耳机的地方都没有,1,性价比 发现 插 耳机 地方
买的时候说第二天到，结果第三天才到。问客服，小米和京东相互扯皮，非常不负责任！！！,1,买 说 第二天 第三天 问 客服 小米 京东 相互 扯皮 不负责任
打游戏掉帧发烫严重，根本开不了120最多50hz，还去还卡,1,打游戏 掉 帧 发烫 开 120 最多 50hz 卡
外形外观：银色比黑色的好看 屏幕音效：2K屏确实是加分项，音效还算可以 拍照效果：拍照不是它的强项，这个价位不要要求它有多厉害 运行速度：很快而且真的不怎么发热，这个绝对是比火龙要强 待机时间：待机时间很可以 其他特色：性价比比Pro要高,3,外形 外观 银色 黑色 好看 屏幕 音效 2K 屏 确实 加 分项 音效 算 拍照 效果 拍照 强项 价位 厉害 运行 速度 很快 真的 发热 火龙 要强 待机时间 待机时间 特色 性价比 Pro 高
早上七点多就送到了，快的离谱，用了二十来天了，打王者荣耀最低画质最低特效，帧率60，均衡模式，手机发热严重，游戏一直掉帧，玩碧蓝航线性能模式烫手，均衡模式发热严重，没有掉帧。 我不知道是怎么回事，后台能关的全关了，莫非我买了个问题机？电量也没宣传中和哔哩哔哩上评测视频那么持久，但是我已经用了二十来天了，说什么都来不及了,1,早上 七点 送到 离谱 二十 来天 王者 荣耀 最低 画质 最低 特效 帧 率 60 均衡 模式 手机 发热 游戏 掉 帧 玩 碧蓝 航线 性能 模式 烫手 均衡 模式 发热 掉 帧 怎么回事 后台 能关 全关 买 机 电量 宣传 中 哔哩 哔哩 评测 视频 持久 二十 来天 说
湖水蓝的颜色真的很赞！拍照效果也挺不错的，运行速度暂时还可以。256的内存够大，两千以下的机子，这个配置真心不错。,3,湖水 蓝 颜色 真的 很赞 拍照 效果 挺不错 运行 速度 暂时 256 内存 够 两千 机子 配置 真心 不错
外形外观：好看挺不错的！做工也很好不愧是小米家的产品！ 屏幕音效：显示屏和音效也很好物美价廉物超所值！ 拍照效果：美美哒哦！各种场景应有尽有满足你的需求 运行速度：一个字就是够快,3,外形 外观 好看 挺不错 做工 不愧 小米 家 产品 屏幕 音效 显示屏 音效 物美价廉 物超所值 拍照 效果 美美 哒 场景 应有尽有 需求 运行 速度 字 够快
